campaign_id,audience,impressions
ffd29eba-e8da-450d-8ba9-f58b96af563d,DE_purple_45-50,6023
64348181-bf51-4069-afa8-9efd202d0747,CT_brown_42-47,5562
fc4c1774-df52-4675-9534-791c136271f2,RI_brown_24-29,1544
c077120e-14db-46f1-bee9-8a4a67ecfe14,OK_brown_24-29,3469
19f5e383-1c11-4c7b-bceb-a2d06129a3be,OH_orange_51-56,6620
5fabe0e0-89de-42c7-8c39-a0544d3985f4,CO_white_54-59,9350
06aa1563-7883-4818-8bdd-084723956d01,MS_green_48-53,8548
b4941c38-1ad3-48a0-b922-afa616e622a5,MI_green_33-38,8055
a7190dbb-8bfc-4e26-b855-f1f48b5bbe92,PA_pink_30-35,4082
7d22170b-1454-49dd-9eb2-2d9627878827,MD_green_51-56,3392
a581f95f-e4aa-45c0-9ead-efdf7d70f2db,DE_white_21-26,7013
f7b4ad1e-88b0-458a-ab5a-67abb69faab7,MS_brown_57-62,6282
6b6b43f5-5f7d-41c1-9239-eb73e09b0602,SC_brown_60-65,6348
3672964f-c698-48ff-83df-ea4a31b0b8bb,NM_blue_63-68,2156
0e016d83-e462-4008-bdc7-a341711ee8fd,SD_white_27-32,3846
1c2be51e-6c2a-4e3a-ac86-639e4b1a558a,NY_black_48-53,9475
037ff41c-8898-4554-bc17-8a86468a6172,ME_pink_33-38,4080
dfa28b7f-3498-4511-8730-f156c057eb88,MO_white_24-29,8811
1c5de1d5-4ae3-4408-8216-311959ba755b,AZ_purple_45-50,9853
eab53035-338c-47fc-aa33-33a8554b1436,UT_white_27-32,7627
e75fdd60-b112-442a-9811-468ce450a50c,NM_purple_33-38,848
61784a2c-e160-49f7-9bc5-5e51775cb57f,WY_black_33-38,1200
e0e470dc-f16e-43a2-870a-b894666ff070,NY_red_51-56,8147
43f7858f-990c-464d-9db8-a782fd5959b7,MD_white_54-59,9349
5d638a76-7fd6-4fb5-8daf-dc8f214ca2a1,NM_white_33-38,5950
ed923a92-cd4c-49a5-a91f-fd90c8dba468,WA_red_30-35,9822
4d29a824-a838-43b6-bffd-e1b7d964377c,CT_brown_39-44,7875
6581c2ad-a1ce-4cb4-b404-eeb781ffb949,MI_red_42-47,4846
edff6fff-5a86-46b9-a88c-c13ba7dcda89,VA_pink_33-38,4964
1da52aa5-79c4-4bdd-9f6e-782cf70f0fb8,OK_green_39-44,9120
ffb9d445-dfe8-447a-80af-675c963f0d28,AL_purple_48-53,1588
18767c86-afc6-454a-85ac-8008285d6feb,KY_pink_48-53,632
1d2d957c-81c9-479f-9ea9-3ff7c8aa6967,CA_purple_42-47,8210
c75772d4-fe95-4ddd-8219-672db6eefc60,MA_green_21-26,2164
b61ac449-bc52-4990-b853-4c4c98c57eaa,UT_black_51-56,4315
885ebac1-b2c0-4494-8fa6-848736e1198c,AK_green_30-35,3599
6e4655cf-d7d1-4208-827a-b0fff556a8b7,ME_green_36-41,1647
2be61de7-2022-44d0-93b1-e0b63dcfd9ee,KY_brown_30-35,6970
6367b0b6-264c-4ee9-959f-565a907c7d39,DC_purple_39-44,5540
9d802706-be7f-4e9d-822f-7b8bf9c40fe6,LA_black_36-41,706
7357ba6e-e3f7-4acb-b804-11e809772f72,SC_pink_45-50,3353
13d5109d-2e35-4173-ab85-80fe7bb1e4bf,IL_purple_27-32,5452
a95efc7d-d973-425c-8204-28640ce614be,NJ_green_51-56,7281
f207f0fd-70fd-44ce-8cb4-df3b5c8a233b,DE_orange_27-32,1251
ccba3259-fcc9-42ea-9a04-4f7e1f116896,HI_black_33-38,8755
e5b2fe21-c499-4827-907f-10695a89e052,ND_orange_33-38,9695
6679d858-bb82-485f-b0d6-5e1de0d1bbd4,NC_blue_39-44,3216
b29942a4-8286-4629-984e-8faf49cbbf76,AZ_blue_48-53,8254
cea5d553-3784-4802-bad9-db787b78c658,DE_white_48-53,5700
99f562e4-c2df-4fa2-b496-a504674a7ef3,MI_red_63-68,7638
136aec44-79ff-404e-8a60-7a3fb0dd0e5f,NH_pink_21-26,464
499d010d-84d5-4886-b6e2-5e11e9acddf6,DE_purple_60-65,2079
20553b8d-9246-4e7b-8463-609adb9a3b3d,NV_pink_18-23,7085
60eb072f-aaa0-43a2-abf9-e1c8f30b5e37,AK_orange_27-32,5540
b118e2f5-03b9-41ff-b52e-b6b717830603,MS_orange_27-32,246
9eaa5faa-9ad6-4f00-b39d-7fb33c96506b,IN_blue_27-32,4332
b321f8c8-15f7-40f7-a1f5-8a45dd5fa0e8,CO_brown_48-53,250
349b746c-9ca6-4d99-8746-901e819abbdc,AK_brown_30-35,9800
ef4c80e0-f6d9-4450-b79a-1533388cdbcb,GA_red_51-56,3435
ceeacbb5-a22a-40f3-9f8d-c90f0541009d,WV_blue_36-41,1897
af1829b3-ea78-43a8-a10f-8f453af093ab,WV_black_42-47,6239
dcf21a6e-05a9-43fc-923d-2a2d99c83562,AL_white_60-65,471
2bed5159-b24c-4e8a-83b4-204b8aaa26e0,MN_green_36-41,3654
c06eec64-05ea-413b-b172-f633e5407917,MI_white_54-59,202
84f5bc42-926a-49c5-89e9-f7374dfd1ff6,AL_brown_36-41,995
38aeabe0-3613-4dc6-897c-93b6879a6524,VA_blue_39-44,6526
f04f9c0a-0224-4426-9f8a-f4c2f9c75728,NV_pink_36-41,5231
76aacad9-7b94-4389-97c6-7d77857b9163,MO_red_24-29,6181
bafa4532-54c0-4016-a11f-e81f27f64d32,MA_blue_42-47,1105
538adc6c-727d-4845-a8f7-fb9029074b55,RI_black_51-56,8558
5419cf66-e656-4e5f-888c-e5f533e169f2,IN_blue_21-26,8673
5fa50d4a-5ed9-4955-9d68-1a98e4c02814,WY_blue_24-29,699
359e3c27-10da-4949-9036-72fe86909a86,AK_white_45-50,9731
626d90d2-8dbb-4e7e-99c7-9b76cbb139f6,TX_blue_57-62,8073
4f351edf-4d19-4de9-b61f-182b928eacd0,MA_brown_24-29,1811
81d8dc8d-846a-45c6-b245-cdf0f76b1e1f,CT_brown_51-56,1226
b1a3da1a-ba30-4f7f-9128-2d3ede6003aa,GA_black_48-53,772
eed94c38-1d09-4a00-8e18-746a0f49825d,NC_brown_51-56,6923
0a2a1367-f386-4500-8790-2dd2ed37177a,NC_orange_48-53,3418
acdb4348-bb5a-4960-80a4-254d3bb1e4ee,UT_orange_39-44,4822
1915a3ec-ef05-413f-ae8f-cea2f848ccc2,RI_blue_42-47,1027
1b7d2705-55c2-4ec3-8008-2c2623dbf04d,RI_brown_63-68,722
c138a71a-32af-408b-acd6-988b55142b5c,WA_red_57-62,6463
78e81886-38ed-4c13-9b52-5c15bc9b90db,OR_white_30-35,4013
7e9dc10d-9d31-469f-96dc-6df6d258cd97,VA_pink_24-29,4349
b45c928d-df0c-4738-9d41-0c36f6d812dd,NM_purple_24-29,9601
9f63fefd-b0f3-4b0e-8f00-c165efdb6a9a,IL_orange_36-41,1457
9cbe2b7b-ebfa-4172-93a9-82a44d2c31af,GA_brown_24-29,5667
64e69516-d3db-4550-bd84-c4a03c30e32e,VT_green_33-38,6470
1c3086af-5d91-4cd3-b373-c3ba2fe80394,DE_white_30-35,9261
88fed086-984f-4ade-90e8-b55f37d06812,GA_red_57-62,8986
43496536-9c77-47a0-b35e-477534532c37,NV_black_42-47,4075
9b347dc1-9b1f-4636-9740-fe7bc82f44a5,VT_green_21-26,2480
662239a4-c444-4a63-a4dd-e1c5f39134c3,TX_pink_45-50,5849
9480c1c0-5173-4845-91d4-c1bf673125e9,WV_red_36-41,6910
18008777-a855-4ee0-a804-c501244faa80,ND_red_48-53,4486
2eb17d94-e7d2-4ab5-b488-b80af71c709b,AZ_brown_30-35,7630
2bb057cf-31ff-4a84-9a72-d569d068ad01,AZ_green_33-38,2144
3feaf41c-f6dc-4b63-9975-e692ec6a8638,AL_green_21-26,972
68544ae4-f07c-4c4c-8ef1-a396cfd39a76,GA_orange_48-53,9327
589f7bcc-04fd-423d-9b26-0e71bdd5057e,MI_white_45-50,1421
f7d985b0-ea21-4a85-879d-e2864ac16c12,OH_purple_24-29,5887
96264cdf-f18f-4866-bc64-3953618bf0c4,SC_purple_48-53,6435
fd94c1c8-942d-4bfc-ad79-8709cd10c174,AR_red_27-32,9132
5f6ac3d7-bdb7-45d1-bc82-bb185a208785,WY_black_63-68,9526
027f976c-5c26-4720-8dfa-6023c13206e1,VT_green_45-50,6968
cea1b553-24c5-44a3-a19a-bb6b7ec5404d,PA_brown_60-65,1986
d852667b-0f64-4042-9fa8-e8ae0004abb1,NJ_green_30-35,9733
aee97e92-4005-4ce3-b019-f562da6a34c6,IN_green_60-65,216
cee734b1-0d20-4c02-8c22-218a1f66e59b,MN_black_60-65,4016
e0917124-bb73-456d-8a3c-d429306ed44c,WV_purple_45-50,3357
61363d68-c0dd-4d96-9f17-d37e36a16b95,KS_purple_54-59,2931
c889e4ec-daaa-42d5-b830-ff2e59b872a1,MI_red_18-23,5763
a74c4b8f-67db-4bba-b2f8-7d885ec5f546,ME_green_33-38,9673
97663cc8-35c6-4c07-a28a-05186e2081b1,TX_white_39-44,2838
01555620-5ec3-430b-9a47-2275bbbb3fe3,MO_purple_57-62,6014
7b315a8d-1a1d-4cfa-b061-afc14964e4eb,MO_brown_30-35,1998
f131e411-028d-4288-969f-109d78fc363f,MN_white_42-47,9869
935d34b9-61c2-4bdd-b84b-6b8054d32967,IL_black_33-38,2833
85279db5-7420-459b-98ac-675a34c9dcc0,GA_orange_18-23,228
200276e8-58f8-4881-9ed2-f5ae4d37bd54,KY_green_42-47,890
a2439566-ebde-4fb8-85e7-69c82033b0eb,DE_blue_21-26,8424
bb525b30-a981-4e47-9842-02816cac7450,CT_orange_51-56,4117
0daafb41-9f73-4397-a76c-c20f48bca248,SC_white_27-32,4193
c31710c9-5d45-42b2-aa0a-a94bf27ead53,WY_blue_33-38,5131
fc41ff69-332f-4ad7-8bb7-8c2ae549ae84,WY_white_45-50,9669
347e4212-3353-4130-b92e-c695803c468d,NM_blue_42-47,1408
ea985ee5-b62b-478e-a3da-b7f568d58047,MN_brown_30-35,6810
fe2bad5b-1fd4-4212-aa51-59764ea4cf88,AK_red_45-50,4376
13f7cf15-7241-41f7-9a18-519c2b08a09c,AZ_white_21-26,8326
87303703-9af1-4a87-9e1a-0ac2f7c198af,MA_brown_54-59,523
bdd873cf-bd62-4587-8e4e-5cecf0f5dca3,AL_white_33-38,1093
9dd72534-fe7d-4096-9a6a-56a1226ec377,LA_white_57-62,608
a87a20ab-ae96-45ef-b12b-1978f3a0151f,AK_white_57-62,708
612b543f-f281-4f9e-b758-638cbdcbc88b,DC_blue_39-44,6517
882250bc-8693-462b-884f-0ade76eeae13,RI_brown_42-47,257
c20940a7-7aa3-4416-83b1-84bf63da4f58,IN_green_33-38,9422
d662f921-283a-4dd1-8c11-d492f2b2db63,GA_brown_39-44,5349
06557297-8813-401d-9da9-ba791c510592,AZ_pink_51-56,9557
3cef8b93-f76e-4c3d-9142-ba815198f8e7,UT_brown_60-65,4197
6df2974d-4816-425c-b331-fb9cd7305b4e,MT_brown_39-44,8479
b31feb21-e1bc-4c6c-97dd-db629c7b4ed7,LA_red_18-23,7674
51192414-bbc1-4c12-b8a7-9de9776f21c6,SC_red_24-29,5774
bee9ab35-34ee-44e2-997b-1b7f3e8ec509,MT_pink_39-44,41
01c8f787-fd62-4483-a650-08fd2a24842e,NM_green_39-44,2278
3afaf5e9-c8e7-4663-8ddb-a19f88ace4aa,ND_red_24-29,9143
677bf9b9-9ff1-4e27-bbde-e3313cf9a6d1,NH_white_45-50,3205
940e74d5-bb52-4d05-b394-cb5445aeca85,CA_brown_51-56,9299
70b002e5-2bf7-49dc-9911-11ce24003922,LA_green_45-50,20
4c52ac58-428e-4962-8cc5-fd22693fd662,CT_white_39-44,619
2f823248-0603-41d1-b94a-2c94d59f7a06,MT_purple_24-29,3664
1843f520-1ea0-4e5e-9e2e-5977cd611fad,WI_brown_51-56,9511
be64dc4c-cc9e-4c69-8ed7-a46d7187df7d,OK_purple_39-44,995
48666313-80e6-4af4-adbf-51311ac17af0,AK_black_45-50,3946
d1c94029-3d17-4edd-80d4-b079265d2d14,NV_orange_36-41,6538
8f1e61c7-b7e5-4d29-874d-277e6e9ffa2a,AK_red_24-29,3166
a20b5434-2e6b-486f-85f4-f242bcef5c66,NH_purple_21-26,208
d4a7253a-cc0c-40ad-b379-0e1b339610a7,AK_green_57-62,1333
6a811e8b-9ead-4241-b09a-321b235de694,WI_white_24-29,5709
e967a543-b354-49a9-9b4d-c2d07790e070,WA_black_36-41,8261
26dc5833-07ef-4f55-a4a8-a4732a7d34c0,MT_pink_27-32,7038
0a679aa0-dd37-4619-aad7-91bd34062c0d,ND_purple_27-32,2840
a901e58f-29dd-47d0-aba8-2e2ff764b85e,DC_purple_42-47,1211
9670ed2f-f609-411e-bf6d-c842e061ab3d,MI_red_27-32,5953
cc873ee0-fe64-43ba-b3f5-eb892734108d,OK_red_18-23,2206
f9cc2550-c42f-4f69-a255-860530c55c79,DE_brown_54-59,7118
6c75be58-fba2-48ea-8783-242a0916958e,NE_pink_54-59,5241
f4bfd394-f478-4d9d-b5fb-6b3ad8e24622,AK_pink_48-53,6258
7ff3c9cf-128e-4f0c-ad90-092b5a89ace8,MI_purple_63-68,7824
bda76bd2-15a9-4567-a9fd-bf16ea9e5ae5,NY_white_33-38,3699
6ddbcd96-c8df-48f4-a431-e552a8cfc835,FL_red_24-29,666
b88f6fde-11d2-4da4-9397-9ac2193c8bf6,LA_red_51-56,4053
42cc9f4c-4a8a-429e-b1af-3bbffe5fb67e,MT_brown_54-59,4897
afe5cc0f-3261-414d-a6d6-8dbeba2e4708,GA_pink_33-38,6657
71968403-bca3-49c0-97b9-ab61b3a2af91,SD_white_51-56,4356
72a011ad-68e7-4cae-b67f-0491b7a478ce,WI_red_60-65,8492
be6e73d3-d0d5-4122-9df9-edf710ec7194,IA_green_45-50,6227
01bdfb9d-aa69-4a8f-bc8b-7491d02e7865,VT_red_27-32,9939
5932661a-bbe5-4e9a-9b39-44f03b674612,GA_orange_24-29,3128
92c67c1e-0305-4241-a312-bb05669d473b,UT_green_27-32,7926
23348b1b-d541-4802-8d21-9ac1123c8c03,CO_brown_33-38,9656
3aa57ccd-00ea-4b3f-9bee-bd2d4ffe9c6f,MI_blue_45-50,6394
c2fb19e9-51b5-41df-a2dc-c3e88f4798bf,NC_blue_48-53,92
707067cc-9b79-4950-b201-77bba8b1b04e,VA_brown_24-29,2415
b1c97a10-4d6a-4584-b005-f1c751764fca,MN_orange_57-62,1516
cfe616ef-05c6-4197-b0f3-14dcc745c185,AK_blue_57-62,2906
a05c8997-1260-43b4-a9c0-dac90da4057a,OH_orange_45-50,7888
41c5010f-7309-4525-bda2-62244464b4b4,ND_red_57-62,7941
c2dff5b4-0a51-4f5f-a52a-6c7c815fbeae,CO_black_63-68,8236
424dffe6-57fc-4000-89c9-dc07509ac496,OR_white_60-65,1860
552cd05e-8c49-48f8-ac8f-f6976c1a6cdd,OH_black_33-38,7735
b9555e96-1eed-47ac-8503-ad74b557914d,AL_orange_27-32,4262
ef89b3e5-c2b9-4fbe-83da-42ac7bd3290c,IA_brown_21-26,4229
4dc13fa0-4de1-4f00-8d6d-cb6d0d9708e5,LA_black_30-35,9888
b684d984-16b6-46e6-aabb-99f50d837f38,MI_orange_42-47,4580
33733290-3553-4a4f-9df7-eef74ee44a18,NE_blue_45-50,4975
c5da84c9-ee2f-4a2f-b8e2-90d232c894d5,TX_purple_54-59,1224
231cf888-8e91-46b6-9106-64326bc757b7,MO_red_33-38,1204
602ea517-0bea-4bbe-a133-3383e49ee555,VA_black_54-59,2171
876f47cf-1a92-42f1-9c97-325070e0f960,WV_pink_27-32,9176
1c2be51e-6c2a-4e3a-ac86-639e4b1a558a,NY_black_48-53,2157
b6f6af67-8913-417a-88a2-923bff00deb0,DC_green_39-44,8584
5058c80e-db8b-4d80-926e-7346da8679f0,WV_red_60-65,382
7ba49433-fa42-455f-847d-feb9a84cfa95,MD_red_36-41,3224
1e7041f7-0b7e-4cfd-9bb3-7007bb81dc41,IL_red_48-53,7084
487a5a5b-9a0c-4a88-aedd-c6f94b1b3312,GA_purple_57-62,2760
e6519b23-d761-4734-9ae9-978193c525e4,MA_red_51-56,2013
03bb08f4-d8eb-4ea3-b145-a6e1f7f3c1b7,NY_red_42-47,1662
3b64f5b7-66ca-48ed-9080-0ecebc4e0445,NV_brown_30-35,649
3ef458f5-967c-40f6-8224-37ca99c97a78,NM_brown_39-44,9900
a1ed4142-5afa-4359-90f8-8540c71afcb8,VT_blue_18-23,993
aec89b4a-8f86-498f-98b9-38db20f191c3,NH_green_54-59,2945
add5a2a5-29ff-4fc1-9176-06a51af94917,WI_pink_27-32,333
3f57ce73-0b3e-4844-b9d1-04cb63dea791,RI_black_18-23,6513
7cdf640a-dd41-41a8-b24d-49a395408892,WI_orange_57-62,6072
28849a00-51c8-4372-b078-60b08be94d50,AK_black_33-38,4519
4edab49f-871e-47ad-89c5-b29e8577e055,IL_pink_51-56,9072
05f2c0c6-67bc-4d79-a768-72e7b9f5d949,PA_red_24-29,3623
22f052a2-197b-46d2-96e5-149f107e86e1,SD_purple_60-65,979
badf3800-595b-4ae3-9286-5691be529e9e,HI_blue_63-68,813
e2363383-5830-4074-beba-473cfed370e0,OH_green_57-62,1174
0ea2ecb1-e1e4-40dc-a001-5bc33c3d6a24,KY_brown_60-65,3074
befdd787-670b-4379-aa2e-bfe9737cd3e8,NC_green_33-38,3620
450e3b9e-97a4-4418-a7ac-7f6df9e2ab59,ME_white_33-38,7765
72ca3150-18d0-4ebb-ae9c-5a4a90552972,KY_pink_63-68,2539
0b3c10ce-89b7-4896-b865-022f7d691534,IN_brown_24-29,9497
8f6d7442-7c79-4b2c-aea4-2660fe4167b7,IN_brown_54-59,6286
73d7e2b5-7d33-4082-931f-f5640ba8844c,UT_white_24-29,1023
a0a34c6c-6a3a-414e-a938-671e36b45ba7,IL_white_45-50,7633
bd15a36a-b582-42f0-8517-0f9e24461bf9,WA_green_45-50,3329
4e28a02c-7883-4213-9b25-3c7b4c61c2c0,RI_black_27-32,4762
d7dc10d3-bcaf-4c74-9ab8-fea77712e225,DE_red_57-62,6476
d028294f-b0d6-40bf-8c82-9a109f554f54,RI_blue_21-26,7135
e7b92ed1-71ab-4057-a479-10a97b4bdd60,VA_pink_39-44,7642
f9991954-36e9-4e0a-8f63-2526c7ada501,WV_purple_60-65,5437
d6fa5abb-124c-4820-b02c-2f489fcf1887,DE_green_21-26,5813
2b7da9d9-8bb6-447c-96aa-6f3348cbdfdf,AZ_blue_39-44,9251
1d5602a3-0f1f-4e9b-8b68-d19479bfc98f,SC_blue_54-59,2304
0f6b040e-a946-4ed6-a966-50154d7846aa,KY_pink_42-47,7348
08f4a8a5-d9de-4b9a-85a3-8651d5fb6daa,IN_brown_30-35,2352
ae25df5e-f5de-4e27-9b45-b9a64c2ddbed,AZ_green_24-29,8836
2f7744de-25fd-4e69-bdb3-6ca8b27d5e9b,DE_brown_60-65,5885
f2d761a8-42d1-47ea-92b3-910388c8829b,DE_red_24-29,689
5948b8b4-4a97-4963-b9ed-aa5908b0e418,ID_brown_51-56,4490
2662d3c4-9c5b-4834-b2a2-fd32f62ce444,ID_green_30-35,9649
045be6fa-f0a9-41f0-a699-cba6442bab80,DE_blue_30-35,9354
4e7300fd-cbb3-4970-93aa-1c7a3593cd65,CT_blue_42-47,1876
389b7c6a-f5ed-4b08-aa28-3c03d3365621,AL_orange_36-41,6993
205edbc7-6847-4ed2-b86d-a1124472ea24,KY_brown_51-56,7840
0b5b4a8b-4886-4b5f-a8d1-ee07e05aaa0b,NM_orange_39-44,8506
70997231-8d21-46b3-94c7-facb00912366,NV_blue_27-32,1255
2e9d6f67-45d0-4c69-bcc5-0baa0440f68a,VT_purple_48-53,2217
2c28a292-987e-468b-a78f-af75c236f507,MT_purple_21-26,115
31c12fa0-99f3-4fe5-99f7-29e4fa38fd0d,WI_green_27-32,3463
6d8104f1-30a5-4ba3-afb0-c0124a847d99,AL_white_57-62,8954
13e3bd3b-b5b6-4520-8b5d-41b7bfab2fc6,WA_blue_54-59,7711
19e94cee-2197-49ce-83c9-b0f0ff4a0fbb,MA_brown_51-56,6217
16f74ac1-d713-460f-bd84-387b0a2aa606,MS_red_63-68,5168
269326b5-7885-41d7-9f71-a83a584b242e,PA_green_60-65,900
95d335a9-833f-4d84-9e9a-a101fad395f1,VA_orange_63-68,1036
4159109d-05ae-428d-a5ed-6e7f3145d07e,CA_orange_36-41,4219
9592f958-ea8c-4d3b-b10b-42fab3d4179b,ID_orange_63-68,4554
84c541aa-36d9-46d7-9ea9-aa3291547332,DC_blue_60-65,2160
1372821d-e28d-4419-a320-9f08fccd3ec0,WI_black_27-32,3991
ef45a938-ffe6-4137-8f56-e381a1c8a685,TN_purple_57-62,4898
2c01f874-b8a0-4312-aee6-40cab721394e,LA_blue_57-62,3501
607cb212-26b2-4028-9872-78b9f66e81c7,DE_purple_24-29,9850
320bc6a4-9948-4597-9dd2-3de97e10d26e,ME_purple_21-26,3717
a894ca91-5f92-442f-b37c-e213c1a57a4b,CT_blue_21-26,3739
9ecff0a3-694f-433a-b08e-5ad815bb7d15,MT_orange_39-44,5444
15718fe1-caca-4ae7-bed9-a317e32b2a0d,DC_brown_18-23,6943
ace45386-425f-44e1-9eb6-150e1288cbdb,KS_black_18-23,2544
b3ac269d-fc72-453f-9f6a-49fd690b5495,DC_black_48-53,7820
7fdd04b5-bbb5-44bb-89e1-86328bd6aa24,RI_pink_48-53,9265
c7205f0b-4fe5-4e6f-9849-e9e7d1bf5d64,WY_red_33-38,4445
15ef3219-ddab-49c5-96bf-0a41944da244,FL_purple_39-44,3071
a076e65c-4394-4d43-b57c-016d4dd44a66,VA_red_54-59,3509
e2d627d0-8c3c-4dda-8eba-76a9d72368f4,MN_black_42-47,716
162b0c79-ceb1-4709-bcac-2e70c2f1e625,MS_brown_51-56,8611
8dd3cdce-9e40-4bf3-a1d1-a3b1a7008d48,CO_blue_60-65,818
fdff7749-5299-494e-806b-df6d74d0f2bd,AL_brown_48-53,2045
0e43b742-01e5-44dd-b1f6-58c7c4f60d1d,MA_black_48-53,6737
3b4a9e54-242a-4665-a119-10771512a138,NH_brown_45-50,5542
d563eb82-97bb-4ffe-be0d-315a63d65efa,CA_blue_36-41,343
553e39b5-9b19-4f5a-ae36-84f125a9b1af,LA_blue_48-53,2708
d9ca04c5-d2d3-44d1-969a-1e667d4a248f,NH_white_30-35,4382
3d883c27-b373-4fc5-be93-fe82e1f96815,DC_orange_54-59,8157
1c974706-f148-43f4-945a-472accf3c34a,IA_green_63-68,1107
b141a386-817b-428d-8f76-2a758a28f514,NM_white_60-65,8472
104d2086-0e15-48d8-914c-40b491b00589,RI_red_60-65,7529
90735f2a-7e48-4941-b719-c661d4dd0349,WV_green_21-26,7370
04ca4134-372c-411d-b0ed-fba232a9500d,MT_brown_51-56,9293
b25a3f65-1e6a-464c-935c-e55e40d188aa,AZ_brown_57-62,606
ce5c26ac-69af-4d5d-9455-d36a6746c9f0,VT_orange_36-41,398
621b9300-bd4b-49ee-99dd-45a1f88f00ed,TX_white_45-50,5314
b05f95dd-d04a-4e5a-b71b-ac5d7935adcb,OR_green_27-32,1657
b478a487-50ed-456d-9913-1234adc8837c,NC_white_54-59,6966
afff69d9-a95c-4bed-bc56-b951ded49798,OR_black_51-56,6443
b2d3c1d0-4cc8-41f4-841b-456a79d9a799,VT_pink_24-29,7165
1ffa5b42-2bbe-4fd1-8e33-a103c6fe1446,TN_green_24-29,2550
9feddba5-c85a-4d69-aaea-0bbd4fefc48f,CA_blue_51-56,8396
e50f5343-84de-4ff3-bee7-e8140f7055dd,AZ_black_45-50,1498
7785aadd-cba4-46d0-8cba-ac7ec8b57c84,TX_blue_48-53,2352
a9d6daf5-b706-4bf1-998b-0bc7cc40be03,MO_brown_21-26,7510
39b83b70-1b31-47ae-bca3-7449b172ce5d,NE_blue_36-41,6597
f93dba91-44f4-432c-a0cd-ecace1840bf1,LA_red_42-47,1180
358d2964-e75e-49e9-bfe9-d5d376b97e67,AZ_brown_42-47,9087
cd2d7995-8f80-4dbc-9a65-8ede5a3a8bf8,KY_blue_24-29,741
92145e91-e543-4d4f-8e8d-d28490167ef7,SC_black_27-32,1070
2108b634-f7ec-41dd-9499-334a4a8d9f3f,MN_green_18-23,288
3dee48d1-4310-4a3f-a2f2-fe16e37f5578,MI_pink_39-44,1651
d75b6d0a-7334-4445-95f6-5db045ec17be,CO_blue_51-56,1146
bb9b1ec5-aec1-4223-9bac-b045e2a3f4ad,NJ_blue_24-29,4753
03f823f5-91ae-43bb-a999-eedc26761086,NC_orange_39-44,8269
3ba23af7-03b6-445c-ab19-f154f59afa71,DE_purple_48-53,1947
b7c40557-68c5-45e4-b5a2-1dadbc652baf,NE_purple_60-65,650
636c76f3-eaf7-4175-99c7-792c6439cd0d,NY_blue_57-62,937
278c26fa-8508-4749-8731-aebfcac0109d,ME_green_21-26,4049
f4503807-ed6f-454b-8320-cc1c88f9b987,MA_pink_33-38,2909
468c31c0-9402-40fc-bf77-6b4189f07ed5,WA_green_63-68,7606
868e5670-7ca8-4fd6-91fe-62a4e355df12,PA_black_54-59,2929
c1026ab8-d4f1-4bbe-9bfc-d9fba7a46b2d,OR_purple_21-26,5029
8c511812-b4eb-4d6c-a788-dc188ffbe7ab,NM_pink_63-68,8359
4b999728-252c-4a27-98fa-921d98c0cd80,RI_black_54-59,2301
63bbb9f8-97f3-458c-8884-e9375d37c572,NC_blue_24-29,5684
3da581e2-244a-4d3f-bfe9-fe1c4acc9bfc,WV_orange_57-62,8001
a57c5ce7-2c74-447a-8feb-9eba74fcd556,KY_black_18-23,549
cf637b12-3455-474f-99d7-f699181cf4ab,ID_purple_18-23,8017
8c527797-81f6-4459-8b07-5e7a1287a16c,NJ_brown_18-23,3110
617c50e1-fc9a-403a-892e-0f5069101670,CA_purple_18-23,3563
31d6e89c-4684-449d-b6bb-238ebadc7a31,KS_brown_54-59,9151
4b600e63-37fc-463e-b4b2-b6b696041c3c,NV_orange_42-47,2416
53ad9e0f-303e-4e2b-8b30-6fb42ed9f384,MD_red_48-53,9318
83c58a69-0e72-430f-854c-8d32dc843c3a,CO_purple_36-41,587
961c9637-8a88-44b8-b93c-05fef28ce375,HI_green_57-62,744
4275cd2b-f1c5-43aa-82b5-c6c4f9f2d64d,OH_pink_24-29,5839
666ee394-522e-4f9c-a893-3116edb1dea3,MA_blue_39-44,8853
4a4cb430-598d-48d3-90a1-1f750c455994,FL_blue_42-47,4292
a447602b-20e6-4a91-a04f-20590359f09b,KY_blue_30-35,9051
555ee6bd-b56a-4e9e-86d5-08e0e14b260b,UT_red_18-23,4987
30f8f453-ea1f-44a4-b843-682c5d43b50d,ND_purple_57-62,3343
ab37fbfb-aeca-48f1-8258-ed1a4cd0c0c1,SC_pink_30-35,3857
dda4f8c1-410a-4746-8f4d-1db10f06067f,ME_brown_48-53,7186
6d170520-8e70-4bb4-a8d0-743a5306b1f2,CO_orange_24-29,5447
4ce9e553-7373-4625-a0a8-15ca5fab6961,TN_white_39-44,8263
a7ff0ec8-897c-499c-acb3-0bef096df430,WI_pink_30-35,960
d280a6aa-772d-4adc-80b8-71695349e884,MD_orange_57-62,8358
a523ff14-12db-48cf-9557-30b31a47927f,MN_brown_60-65,1868
a379eebb-e222-480f-9577-7d0ea3f20ccc,TX_pink_48-53,2582
5d5c211b-1718-4e60-bee0-0f1b28f06de5,NV_pink_33-38,8080
d3e3a04e-12c5-4261-a385-18b45a83a376,NH_red_51-56,9465
f9069771-05b1-4803-859f-ed52240bf29e,CA_orange_45-50,1631
