campaign_id,ad_type,date,spend,actions
c88ae42c-b871-4fc4-9831-75e872d5ce8d,video,2017-06-16,235,"[{""K"": 66, ""action"": ""views""}]"
ac37063a-3c55-4f5e-ae28-8fbb7e76115c,video,2017-06-15,854,"[{""D"": 9, ""action"": ""noise""}, {""H"": 89, ""action"": ""junk""}, {""C"": 32, ""action"": ""views""}]"
82665e41-0976-4a18-b3af-a3e32e88f313,video,2017-06-20,654,"[{""A"": 88, ""action"": ""junk""}]"
cf637b12-3455-474f-99d7-f699181cf4ab,video,2017-06-16,181,"[{""C"": 7, ""action"": ""junk""}, {""C"": 99, ""action"": ""junk""}]"
6095cad5-99e0-4f38-a9c2-46db9fd040b2,photo,2017-06-15,610,"[{""D"": 22, ""action"": ""views""}]"
2ce02f59-7f59-4998-acea-fa30ffc6efbb,photo,2017-06-14,146,"[{""D"": 13, ""action"": ""conversions""}, {""B"": 72, ""action"": ""noise""}, {""D"": 16, ""action"": ""clicks""}]"
c682d1e2-da37-4e0b-8c9d-b35c396f80fd,photo,2017-06-20,495,"[{""A"": 27, ""action"": ""junk""}, {""H"": 89, ""action"": ""noise""}, {""H"": 73, ""action"": ""noise""}, {""D"": 77, ""action"": ""noise""}]"
f29ea308-248d-47f3-a699-d24eb51125f2,video,2017-06-18,944,"[{""A"": 46, ""action"": ""views""}, {""F"": 18, ""action"": ""junk""}]"
eb7f7524-6c1b-4d4c-9d44-8d14ccfc72e5,photo,2017-06-23,385,"[{""A"": 99, ""action"": ""noise""}]"
1a528b3d-3ab3-45e3-b8d9-6c654bc1ff2a,video,2017-06-17,518,"[{""B"": 88, ""action"": ""conversions""}, {""G"": 20, ""action"": ""conversions""}, {""J"": 50, ""action"": ""conversions""}, {""E"": 48, ""action"": ""junk""}]"
c3cee6ef-01f0-4716-a9c5-0d16c1e1dbcb,video,2017-06-20,387,"[{""J"": 40, ""action"": ""clicks""}, {""B"": 93, ""action"": ""noise""}, {""J"": 26, ""action"": ""clicks""}, {""G"": 46, ""action"": ""views""}, {""E"": 42, ""action"": ""noise""}]"
200150f9-9a5f-4995-a047-6e7a64ee0c21,video,2017-06-14,812,"[{""F"": 73, ""action"": ""views""}]"
a510ecf7-cec9-4ba4-8afa-55078cca097c,photo,2017-06-14,79,"[{""J"": 62, ""action"": ""junk""}, {""G"": 25, ""action"": ""noise""}]"
364beaff-3e53-4852-b093-7eb4d819f3aa,video,2017-06-19,366,"[{""G"": 31, ""action"": ""clicks""}, {""J"": 80, ""action"": ""conversions""}, {""E"": 73, ""action"": ""clicks""}, {""D"": 38, ""action"": ""conversions""}, {""D"": 56, ""action"": ""junk""}]"
516e26d5-a7cb-4f6c-9def-ead4f39e5f9e,photo,2017-06-23,217,"[{""F"": 10, ""action"": ""clicks""}, {""E"": 10, ""action"": ""clicks""}, {""H"": 69, ""action"": ""clicks""}, {""H"": 87, ""action"": ""clicks""}, {""D"": 23, ""action"": ""conversions""}]"
1f1e3e37-40f6-4f2d-9293-b4a37a1fc843,photo,2017-06-17,771,"[{""E"": 57, ""action"": ""junk""}, {""D"": 60, ""action"": ""conversions""}]"
10001c4c-bc09-48e2-b2e3-02cef2a798eb,video,2017-06-21,799,"[{""F"": 37, ""action"": ""junk""}, {""E"": 19, ""action"": ""views""}, {""J"": 37, ""action"": ""noise""}]"
8688ea4c-d452-42c4-904f-549f0a320cf3,photo,2017-06-15,425,"[{""J"": 40, ""action"": ""noise""}]"
57c4c1bb-1aba-4683-b4ce-b3f649111c03,video,2017-06-21,659,"[{""F"": 65, ""action"": ""noise""}, {""B"": 4, ""action"": ""clicks""}, {""C"": 53, ""action"": ""views""}, {""E"": 60, ""action"": ""junk""}]"
14dcec7c-26dd-496c-8cd4-dcc311e7388c,video,2017-06-18,533,"[{""H"": 84, ""action"": ""views""}]"
fc8880df-ba6f-43fd-9d6d-6375d8827c7a,video,2017-06-18,822,"[{""C"": 63, ""action"": ""conversions""}]"
7971b38e-d798-4d3f-958f-d9cc1f006535,photo,2017-06-18,143,"[{""B"": 64, ""action"": ""clicks""}, {""A"": 15, ""action"": ""noise""}]"
be70e281-80cb-4da5-849d-5296bebf0b39,photo,2017-06-16,396,"[{""G"": 60, ""action"": ""noise""}, {""A"": 92, ""action"": ""noise""}, {""C"": 62, ""action"": ""junk""}, {""C"": 68, ""action"": ""views""}]"
6ec92885-2e6a-4a87-aea1-25247b57a849,photo,2017-06-14,982,"[{""K"": 46, ""action"": ""junk""}, {""C"": 94, ""action"": ""clicks""}, {""B"": 31, ""action"": ""conversions""}]"
ef4c80e0-f6d9-4450-b79a-1533388cdbcb,photo,2017-06-18,178,"[{""G"": 5, ""action"": ""junk""}, {""K"": 45, ""action"": ""conversions""}, {""E"": 98, ""action"": ""noise""}, {""E"": 50, ""action"": ""noise""}, {""E"": 90, ""action"": ""views""}]"
9d6790e4-fad3-4cf5-bfb6-91faaffa0b8f,photo,2017-06-23,137,"[{""E"": 49, ""action"": ""junk""}, {""A"": 8, ""action"": ""noise""}]"
0d37ed58-a94e-49d3-847b-a2771dc71234,photo,2017-06-18,989,"[{""F"": 93, ""action"": ""noise""}, {""H"": 25, ""action"": ""views""}, {""F"": 2, ""action"": ""noise""}]"
37f8eecb-df3e-4400-965a-2cda7cf6017e,video,2017-06-21,562,"[{""C"": 38, ""action"": ""noise""}, {""G"": 23, ""action"": ""conversions""}, {""J"": 47, ""action"": ""junk""}]"
14515494-772f-46f4-8126-ab6b46cc0def,photo,2017-06-23,935,"[{""D"": 8, ""action"": ""conversions""}, {""J"": 12, ""action"": ""clicks""}, {""C"": 72, ""action"": ""noise""}, {""C"": 19, ""action"": ""junk""}]"
55913e00-390b-4fec-8bcb-55ce3b2b4263,photo,2017-06-15,397,"[{""A"": 6, ""action"": ""conversions""}, {""J"": 64, ""action"": ""conversions""}, {""F"": 92, ""action"": ""noise""}, {""C"": 28, ""action"": ""junk""}]"
9cbe2b7b-ebfa-4172-93a9-82a44d2c31af,photo,2017-06-20,554,"[{""J"": 99, ""action"": ""junk""}, {""G"": 95, ""action"": ""junk""}, {""D"": 94, ""action"": ""views""}, {""D"": 45, ""action"": ""junk""}]"
da01849e-52b7-4bcd-a6e8-9fb8b4f486d7,video,2017-06-15,657,"[{""A"": 87, ""action"": ""noise""}, {""G"": 95, ""action"": ""junk""}]"
36661f80-e632-46bd-8e04-be9129a97662,video,2017-06-19,843,"[{""J"": 62, ""action"": ""views""}, {""B"": 38, ""action"": ""clicks""}, {""G"": 89, ""action"": ""views""}]"
c9216767-e2d7-43dd-b8a8-fbab96969c1a,photo,2017-06-19,753,"[{""F"": 21, ""action"": ""noise""}, {""G"": 49, ""action"": ""noise""}, {""E"": 55, ""action"": ""junk""}, {""G"": 86, ""action"": ""views""}]"
af7bb98a-670f-463e-9b95-e491d888b017,video,2017-06-19,281,"[{""D"": 75, ""action"": ""noise""}, {""E"": 23, ""action"": ""conversions""}]"
20a80965-b1a6-4259-8fc3-3dd199774690,photo,2017-06-23,968,"[{""H"": 47, ""action"": ""junk""}]"
da3205f5-4fb5-4d85-9f98-c965059fb11f,photo,2017-06-15,479,"[{""A"": 75, ""action"": ""clicks""}, {""A"": 60, ""action"": ""views""}, {""G"": 29, ""action"": ""junk""}, {""F"": 77, ""action"": ""conversions""}, {""G"": 89, ""action"": ""noise""}]"
436e5c7c-464d-42fd-b0ea-035a8e2f358e,photo,2017-06-20,692,"[{""H"": 23, ""action"": ""junk""}]"
ac899655-0667-4f7d-bb4f-3343672301ec,photo,2017-06-20,274,"[{""H"": 23, ""action"": ""junk""}, {""K"": 43, ""action"": ""noise""}, {""K"": 18, ""action"": ""noise""}]"
5d89f302-071c-4b26-b368-8d41916b634f,photo,2017-06-16,216,"[{""K"": 89, ""action"": ""noise""}, {""B"": 82, ""action"": ""junk""}]"
350cde26-e5ac-4ef0-8703-a68184eda012,photo,2017-06-16,0,"[{""B"": 29, ""action"": ""views""}, {""J"": 6, ""action"": ""views""}, {""A"": 41, ""action"": ""noise""}]"
8636c90c-81dc-4e39-afda-c1104f3bd655,video,2017-06-21,994,"[{""C"": 8, ""action"": ""conversions""}, {""D"": 64, ""action"": ""clicks""}]"
7e1dcb46-dc8a-4ca6-b243-a751f0aa03f0,video,2017-06-14,59,"[{""K"": 91, ""action"": ""conversions""}, {""D"": 10, ""action"": ""junk""}]"
2904e9dc-5baa-455d-b9d5-d00367980b48,photo,2017-06-20,733,"[{""D"": 67, ""action"": ""conversions""}, {""H"": 61, ""action"": ""noise""}, {""G"": 59, ""action"": ""junk""}, {""E"": 52, ""action"": ""conversions""}]"
f8b79b58-0275-4833-bb9b-a21ddaded455,video,2017-06-16,580,"[{""K"": 13, ""action"": ""conversions""}, {""G"": 77, ""action"": ""noise""}, {""E"": 86, ""action"": ""conversions""}]"
5190707e-69da-4254-867f-7743fdf9887f,photo,2017-06-21,633,"[{""D"": 38, ""action"": ""clicks""}, {""H"": 91, ""action"": ""conversions""}, {""K"": 17, ""action"": ""junk""}, {""K"": 89, ""action"": ""clicks""}]"
469ae643-b675-4c70-8b14-2af4af439378,photo,2017-06-16,644,"[{""B"": 67, ""action"": ""noise""}, {""E"": 28, ""action"": ""junk""}, {""B"": 31, ""action"": ""views""}, {""E"": 32, ""action"": ""junk""}]"
4211b359-b3ec-466d-8419-6c0b0603ed2f,photo,2017-06-18,373,"[{""F"": 73, ""action"": ""junk""}, {""F"": 79, ""action"": ""views""}, {""F"": 12, ""action"": ""views""}, {""C"": 33, ""action"": ""views""}]"
496239c7-b0a8-4435-851e-18e34908415b,photo,2017-06-14,863,"[{""J"": 4, ""action"": ""junk""}, {""B"": 54, ""action"": ""noise""}, {""K"": 26, ""action"": ""junk""}]"
5d9e8fb1-b1a8-4582-b47b-fd06ff9163fe,photo,2017-06-20,342,"[{""D"": 82, ""action"": ""views""}]"
4e141cd8-4e2e-4b5a-9626-b028b8dfc2f6,video,2017-06-20,675,"[{""H"": 71, ""action"": ""views""}]"
9e5b8291-5ce6-462b-b404-1317dcd92214,photo,2017-06-16,100,"[{""D"": 15, ""action"": ""junk""}]"
a1ae1c39-6491-4974-8bab-b402e581cd9c,photo,2017-06-15,198,"[{""C"": 91, ""action"": ""noise""}, {""H"": 99, ""action"": ""noise""}]"
d8e9a6fb-5da6-4775-93cc-337d366f070f,video,2017-06-15,882,"[{""B"": 87, ""action"": ""views""}, {""K"": 75, ""action"": ""clicks""}, {""B"": 81, ""action"": ""noise""}, {""B"": 97, ""action"": ""noise""}]"
ae1ec2c2-2077-4506-989c-b04319595c72,video,2017-06-16,166,"[{""B"": 37, ""action"": ""clicks""}, {""E"": 81, ""action"": ""clicks""}]"
1475759d-4b45-4f7a-a511-6c6cd6bfd66d,video,2017-06-16,188,"[{""G"": 73, ""action"": ""conversions""}, {""B"": 36, ""action"": ""clicks""}, {""F"": 82, ""action"": ""views""}, {""C"": 65, ""action"": ""clicks""}]"
d55a01d7-cc8b-4a31-b573-b80660efbbea,photo,2017-06-16,764,"[{""C"": 10, ""action"": ""clicks""}, {""K"": 49, ""action"": ""views""}]"
6419e041-172a-4263-af87-fdb167ba2d68,video,2017-06-22,456,"[{""B"": 71, ""action"": ""conversions""}, {""D"": 93, ""action"": ""junk""}]"
b91f946e-6d95-4659-acff-fecadf10746d,video,2017-06-23,263,"[{""A"": 25, ""action"": ""views""}]"
14cf9506-29b9-4543-827a-bc7e5427a0f1,video,2017-06-14,347,"[{""K"": 19, ""action"": ""junk""}, {""B"": 77, ""action"": ""conversions""}, {""H"": 7, ""action"": ""clicks""}, {""B"": 7, ""action"": ""views""}]"
d559bdba-b9d7-4f4f-a64c-61a54b2b4da9,video,2017-06-15,446,"[{""H"": 43, ""action"": ""clicks""}, {""C"": 50, ""action"": ""conversions""}, {""J"": 95, ""action"": ""junk""}, {""C"": 57, ""action"": ""junk""}, {""F"": 59, ""action"": ""junk""}]"
1b51efc9-6d84-429f-a135-f0aa8d31e294,video,2017-06-14,507,"[{""G"": 69, ""action"": ""clicks""}, {""J"": 32, ""action"": ""views""}, {""A"": 92, ""action"": ""junk""}, {""B"": 13, ""action"": ""conversions""}]"
21fa9810-be71-4bd0-b963-dbf35833c83c,video,2017-06-20,189,"[{""J"": 82, ""action"": ""views""}]"
5b97ca0d-dbdc-4b9a-9904-cd3f89245787,photo,2017-06-17,908,"[{""G"": 27, ""action"": ""views""}, {""C"": 63, ""action"": ""noise""}, {""A"": 9, ""action"": ""clicks""}, {""A"": 80, ""action"": ""views""}]"
a4a205e6-e48d-4efc-8b02-d44c4be54410,video,2017-06-19,280,"[{""E"": 83, ""action"": ""junk""}, {""B"": 7, ""action"": ""conversions""}]"
ef14eac1-363d-4372-8135-fd16636e3e2a,video,2017-06-18,329,"[{""H"": 91, ""action"": ""conversions""}, {""K"": 62, ""action"": ""views""}, {""C"": 68, ""action"": ""views""}]"
06ac1c0b-057c-427b-9467-62061989c241,photo,2017-06-21,245,"[{""H"": 94, ""action"": ""clicks""}, {""A"": 83, ""action"": ""junk""}]"
084420ba-36b5-4139-878d-00e9e406415a,photo,2017-06-19,134,"[{""E"": 35, ""action"": ""noise""}, {""E"": 20, ""action"": ""junk""}, {""E"": 75, ""action"": ""views""}, {""K"": 72, ""action"": ""junk""}]"
afea8d4d-e16b-4ab7-9736-3b2102d4c69b,video,2017-06-16,853,"[{""E"": 50, ""action"": ""noise""}, {""B"": 10, ""action"": ""noise""}, {""C"": 31, ""action"": ""noise""}, {""B"": 19, ""action"": ""junk""}]"
0b7b164b-affe-479f-96d2-373e00cc45d6,photo,2017-06-21,68,"[{""B"": 54, ""action"": ""noise""}, {""F"": 99, ""action"": ""clicks""}, {""A"": 32, ""action"": ""clicks""}]"
d5aae197-4a29-4216-afdf-8771783a5273,video,2017-06-15,42,"[{""K"": 9, ""action"": ""junk""}]"
1d5602a3-0f1f-4e9b-8b68-d19479bfc98f,video,2017-06-23,399,"[{""C"": 46, ""action"": ""clicks""}]"
da78212c-7614-452b-945e-83caea561bcd,photo,2017-06-15,884,"[{""K"": 4, ""action"": ""clicks""}, {""K"": 35, ""action"": ""junk""}, {""H"": 84, ""action"": ""noise""}, {""J"": 28, ""action"": ""conversions""}]"
e3d69fbc-8b55-45fd-b9ff-cc5a3e2de212,video,2017-06-21,622,"[{""K"": 27, ""action"": ""noise""}]"
7fac2196-6650-4474-a3c0-f73283bedde8,photo,2017-06-23,817,"[{""G"": 25, ""action"": ""clicks""}]"
63bbb9f8-97f3-458c-8884-e9375d37c572,video,2017-06-22,52,"[{""E"": 32, ""action"": ""clicks""}, {""K"": 62, ""action"": ""junk""}, {""G"": 69, ""action"": ""conversions""}, {""J"": 41, ""action"": ""views""}, {""J"": 71, ""action"": ""clicks""}]"
7eebbd4b-51ac-4d9b-84b8-235558c0990b,video,2017-06-20,284,"[{""G"": 72, ""action"": ""noise""}, {""B"": 15, ""action"": ""views""}, {""J"": 48, ""action"": ""views""}, {""G"": 83, ""action"": ""views""}, {""H"": 81, ""action"": ""clicks""}]"
38811c48-8905-43f2-bd6e-3fe2203ee0f4,photo,2017-06-23,784,"[{""J"": 14, ""action"": ""conversions""}, {""C"": 94, ""action"": ""noise""}, {""A"": 61, ""action"": ""clicks""}, {""B"": 13, ""action"": ""junk""}]"
40c80e88-7fcb-4d79-888f-e4c46fff8bb1,photo,2017-06-14,2,"[{""B"": 68, ""action"": ""junk""}, {""D"": 69, ""action"": ""junk""}, {""J"": 88, ""action"": ""junk""}]"
3e4ad3b0-1cab-42b2-a289-d3cec7ee73ca,video,2017-06-15,434,"[{""J"": 44, ""action"": ""clicks""}, {""H"": 74, ""action"": ""junk""}, {""A"": 48, ""action"": ""noise""}, {""C"": 78, ""action"": ""noise""}, {""C"": 92, ""action"": ""noise""}]"
c069e893-75c5-4a91-88f9-4ebc0295434a,video,2017-06-15,950,"[{""E"": 33, ""action"": ""conversions""}, {""G"": 1, ""action"": ""clicks""}]"
45b654cf-d874-4e4d-9ecd-5eed99662139,video,2017-06-18,911,"[{""E"": 2, ""action"": ""noise""}, {""J"": 46, ""action"": ""junk""}, {""B"": 94, ""action"": ""clicks""}]"
f15b2431-c0fc-416b-bb6f-4b8928584e83,video,2017-06-14,807,"[{""K"": 12, ""action"": ""clicks""}]"
ea985ee5-b62b-478e-a3da-b7f568d58047,video,2017-06-18,633,"[{""D"": 20, ""action"": ""clicks""}, {""K"": 70, ""action"": ""noise""}, {""C"": 21, ""action"": ""views""}, {""H"": 6, ""action"": ""views""}, {""J"": 5, ""action"": ""junk""}]"
1b4ce91a-807e-4921-973b-c42d081bdf4a,video,2017-06-16,462,"[{""K"": 28, ""action"": ""junk""}]"
7785aadd-cba4-46d0-8cba-ac7ec8b57c84,photo,2017-06-23,746,"[{""K"": 14, ""action"": ""views""}, {""J"": 65, ""action"": ""views""}, {""C"": 35, ""action"": ""junk""}, {""H"": 9, ""action"": ""conversions""}]"
7960ee82-4b14-49c4-bae2-02e71d4dfb38,video,2017-06-16,596,"[{""K"": 57, ""action"": ""junk""}]"
356ebe9b-fa48-4d9b-aa48-934f5a59f5ec,video,2017-06-22,518,"[{""H"": 51, ""action"": ""conversions""}]"
0003b98a-a5e6-43cd-bf12-cabc54e662ac,photo,2017-06-22,301,"[{""E"": 4, ""action"": ""views""}, {""A"": 58, ""action"": ""views""}, {""E"": 45, ""action"": ""junk""}]"
cc69d3a4-88a9-4b63-b017-7c80e0df0eb6,photo,2017-06-15,815,"[{""C"": 60, ""action"": ""conversions""}, {""C"": 33, ""action"": ""clicks""}, {""A"": 0, ""action"": ""conversions""}, {""D"": 46, ""action"": ""views""}]"
1d13a8a7-0f03-45fb-b3f1-29184c3ed6ac,photo,2017-06-23,112,"[{""D"": 14, ""action"": ""noise""}, {""F"": 34, ""action"": ""conversions""}, {""E"": 87, ""action"": ""junk""}, {""H"": 62, ""action"": ""clicks""}]"
9e1e4c71-d284-4b34-8510-8674f683a39b,video,2017-06-16,605,"[{""D"": 32, ""action"": ""noise""}, {""D"": 11, ""action"": ""conversions""}, {""D"": 89, ""action"": ""noise""}, {""K"": 82, ""action"": ""noise""}]"
389b7c6a-f5ed-4b08-aa28-3c03d3365621,photo,2017-06-15,368,"[{""B"": 96, ""action"": ""clicks""}, {""G"": 0, ""action"": ""junk""}, {""G"": 14, ""action"": ""conversions""}, {""K"": 69, ""action"": ""clicks""}]"
2a06cb08-a326-48c2-97cd-a22b7649dc5b,photo,2017-06-15,64,"[{""B"": 21, ""action"": ""clicks""}, {""K"": 89, ""action"": ""conversions""}, {""K"": 64, ""action"": ""noise""}, {""E"": 9, ""action"": ""conversions""}, {""A"": 99, ""action"": ""junk""}]"
688dbe0c-dde4-465a-b2ff-eb84a71ffffa,photo,2017-06-14,616,"[{""A"": 73, ""action"": ""junk""}]"
6d114e62-dd50-4ce8-8252-1aedb3fefd09,video,2017-06-18,969,"[{""H"": 79, ""action"": ""clicks""}, {""J"": 86, ""action"": ""conversions""}, {""D"": 53, ""action"": ""conversions""}, {""B"": 59, ""action"": ""views""}]"
548bcef0-80af-4af4-a282-f03aa0254835,photo,2017-06-14,965,"[{""E"": 33, ""action"": ""noise""}, {""G"": 71, ""action"": ""conversions""}, {""C"": 34, ""action"": ""clicks""}, {""F"": 4, ""action"": ""views""}]"
fa3ca2c5-2d3c-44c5-a184-b30a3df92e01,video,2017-06-18,520,"[{""B"": 80, ""action"": ""clicks""}, {""A"": 59, ""action"": ""junk""}, {""F"": 38, ""action"": ""views""}]"
82c9a7f2-9b1c-4888-b373-453fe8427faa,photo,2017-06-15,608,"[{""C"": 88, ""action"": ""noise""}, {""F"": 21, ""action"": ""views""}, {""C"": 79, ""action"": ""views""}, {""E"": 16, ""action"": ""conversions""}]"
719f674b-d01c-436f-bf84-f8ce18065ba7,video,2017-06-19,648,"[{""D"": 12, ""action"": ""junk""}, {""B"": 57, ""action"": ""junk""}, {""A"": 67, ""action"": ""clicks""}]"
4e28a02c-7883-4213-9b25-3c7b4c61c2c0,photo,2017-06-23,653,"[{""K"": 63, ""action"": ""junk""}, {""E"": 30, ""action"": ""noise""}, {""J"": 0, ""action"": ""noise""}, {""A"": 9, ""action"": ""conversions""}, {""A"": 35, ""action"": ""noise""}]"
7c0caa8a-8d66-4254-9575-68276e478ed0,photo,2017-06-21,416,"[{""A"": 7, ""action"": ""views""}, {""F"": 64, ""action"": ""junk""}]"
b8450ae7-bf64-482f-bfc5-8b2219c4cdec,video,2017-06-23,211,"[{""J"": 63, ""action"": ""clicks""}, {""K"": 64, ""action"": ""views""}, {""C"": 84, ""action"": ""noise""}, {""G"": 87, ""action"": ""noise""}]"
bfcd66a3-7db0-4a7e-af56-67917b716b61,video,2017-06-21,506,"[{""F"": 49, ""action"": ""junk""}, {""A"": 66, ""action"": ""clicks""}, {""E"": 44, ""action"": ""junk""}]"
cd85b308-e5e3-4d9f-99fd-b355c055452a,photo,2017-06-14,721,"[{""B"": 22, ""action"": ""junk""}]"
54b55fdd-961d-41d3-9341-6c9fb4fe22ca,photo,2017-06-14,924,"[{""H"": 35, ""action"": ""junk""}, {""B"": 32, ""action"": ""clicks""}, {""H"": 21, ""action"": ""conversions""}, {""G"": 96, ""action"": ""conversions""}]"
9d1b25fc-8a4a-4b56-a4b8-1ffb4c99946e,video,2017-06-18,619,"[{""J"": 78, ""action"": ""noise""}, {""J"": 6, ""action"": ""views""}, {""H"": 13, ""action"": ""junk""}, {""C"": 91, ""action"": ""conversions""}, {""A"": 42, ""action"": ""junk""}]"
d3e375f3-455f-4641-ba22-66157ed354fc,video,2017-06-18,576,"[{""J"": 57, ""action"": ""conversions""}, {""J"": 10, ""action"": ""clicks""}, {""A"": 49, ""action"": ""junk""}]"
cb93ddde-e215-4d94-916e-4b6543d78491,video,2017-06-21,715,"[{""B"": 95, ""action"": ""clicks""}, {""H"": 36, ""action"": ""clicks""}]"
4211b359-b3ec-466d-8419-6c0b0603ed2f,photo,2017-06-22,970,"[{""H"": 88, ""action"": ""junk""}, {""C"": 89, ""action"": ""noise""}, {""A"": 72, ""action"": ""noise""}, {""A"": 24, ""action"": ""noise""}]"
8a03b068-db94-429c-b1a8-1f8ff9b3d5a2,photo,2017-06-18,341,"[{""D"": 78, ""action"": ""noise""}, {""J"": 0, ""action"": ""noise""}, {""J"": 36, ""action"": ""junk""}, {""C"": 52, ""action"": ""views""}]"
520e2f44-8212-4a03-bf23-0bdef8f66280,photo,2017-06-17,47,"[{""H"": 5, ""action"": ""clicks""}]"
7ad5ad31-eb86-4266-9bab-c6c2c152f9b7,video,2017-06-14,955,"[{""J"": 5, ""action"": ""clicks""}, {""B"": 80, ""action"": ""clicks""}]"
6540b8b5-ee70-4121-bd60-559affad26f7,photo,2017-06-17,667,"[{""D"": 91, ""action"": ""conversions""}, {""E"": 16, ""action"": ""noise""}, {""F"": 64, ""action"": ""junk""}, {""G"": 56, ""action"": ""clicks""}, {""F"": 66, ""action"": ""noise""}]"
1d1f385f-ce81-4257-acae-d4ef8bf94233,photo,2017-06-17,495,"[{""H"": 63, ""action"": ""noise""}, {""B"": 52, ""action"": ""clicks""}, {""B"": 23, ""action"": ""noise""}, {""C"": 95, ""action"": ""noise""}]"
6a47e0c9-e32d-4704-b108-f3719e3ee060,photo,2017-06-22,429,"[{""B"": 21, ""action"": ""views""}, {""J"": 62, ""action"": ""views""}]"
2274ac62-d855-474d-94cf-2e2279412fd1,video,2017-06-22,395,"[{""B"": 20, ""action"": ""clicks""}]"
a47b1a70-2023-4da4-8077-c14324cc1fab,photo,2017-06-23,690,"[{""H"": 87, ""action"": ""views""}, {""J"": 60, ""action"": ""junk""}]"
42cc9f3b-6c88-44ba-9649-254413a9d83e,video,2017-06-22,192,"[{""C"": 67, ""action"": ""junk""}, {""F"": 23, ""action"": ""clicks""}, {""F"": 81, ""action"": ""views""}, {""A"": 65, ""action"": ""junk""}, {""B"": 32, ""action"": ""views""}]"
ef04cd6a-aa2c-4e07-b58b-b74ceb64166f,video,2017-06-16,39,"[{""K"": 19, ""action"": ""clicks""}, {""A"": 67, ""action"": ""clicks""}]"
44a80a34-9d1b-47eb-9d0a-28642ac16767,video,2017-06-14,859,"[{""H"": 41, ""action"": ""clicks""}, {""J"": 3, ""action"": ""junk""}]"
fa038729-921c-4ca0-91e5-3686cd067cab,photo,2017-06-23,546,"[{""K"": 29, ""action"": ""clicks""}]"
e9d39fc9-839e-4307-9362-c1ea453bb958,photo,2017-06-17,25,"[{""F"": 79, ""action"": ""junk""}, {""G"": 97, ""action"": ""conversions""}]"
73366ca4-bbb2-459a-9f75-f77a65384c8e,video,2017-06-14,727,"[{""K"": 32, ""action"": ""clicks""}, {""G"": 56, ""action"": ""conversions""}, {""C"": 91, ""action"": ""conversions""}, {""F"": 22, ""action"": ""noise""}, {""E"": 18, ""action"": ""conversions""}]"
89927e9b-723a-4aad-84d4-071b08ec2e2a,video,2017-06-21,67,"[{""H"": 75, ""action"": ""clicks""}, {""H"": 7, ""action"": ""clicks""}, {""C"": 21, ""action"": ""views""}, {""B"": 13, ""action"": ""conversions""}, {""A"": 23, ""action"": ""conversions""}]"
85b4a00f-3799-4e18-b5e4-ab572285546e,photo,2017-06-21,943,"[{""D"": 18, ""action"": ""views""}, {""A"": 8, ""action"": ""views""}]"
69df517f-fd10-49d7-8d3e-f68c98fbf3e7,photo,2017-06-20,711,"[{""D"": 49, ""action"": ""noise""}, {""A"": 23, ""action"": ""junk""}]"
20fd6107-3217-4d05-9118-94db87d85ad0,video,2017-06-15,796,"[{""A"": 98, ""action"": ""junk""}]"
0eda574a-2f3e-4111-9c24-ecf2c9ec1a58,video,2017-06-20,458,"[{""G"": 23, ""action"": ""conversions""}]"
2bb057cf-31ff-4a84-9a72-d569d068ad01,photo,2017-06-16,894,"[{""D"": 62, ""action"": ""noise""}, {""F"": 75, ""action"": ""noise""}, {""C"": 8, ""action"": ""views""}, {""F"": 49, ""action"": ""junk""}, {""D"": 36, ""action"": ""junk""}]"
805a4a3a-d2dd-4f10-9bcb-8b86822d43b9,video,2017-06-17,254,"[{""F"": 19, ""action"": ""noise""}, {""B"": 98, ""action"": ""conversions""}]"
e2092697-5bf5-4f7e-9247-cd6d09d6dd45,photo,2017-06-17,111,"[{""K"": 33, ""action"": ""noise""}]"
4179ba3d-1699-4964-97e4-9b6e0fd3eb1f,video,2017-06-14,825,"[{""D"": 74, ""action"": ""junk""}]"
718b7675-9cf4-4a13-8887-067073142afa,photo,2017-06-19,373,"[{""J"": 24, ""action"": ""clicks""}, {""D"": 52, ""action"": ""noise""}, {""E"": 44, ""action"": ""clicks""}, {""F"": 30, ""action"": ""noise""}, {""H"": 82, ""action"": ""noise""}]"
5c4893f0-3476-4789-aafd-9f838360edff,video,2017-06-20,68,"[{""J"": 87, ""action"": ""conversions""}, {""H"": 31, ""action"": ""noise""}, {""F"": 73, ""action"": ""clicks""}, {""J"": 60, ""action"": ""junk""}, {""E"": 4, ""action"": ""clicks""}]"
1e51950f-9d9d-4523-8643-79c92af725c1,video,2017-06-20,703,"[{""E"": 4, ""action"": ""conversions""}, {""B"": 15, ""action"": ""clicks""}, {""D"": 4, ""action"": ""noise""}, {""F"": 21, ""action"": ""conversions""}, {""H"": 28, ""action"": ""noise""}]"
9ef9f3f9-5d47-4e62-afea-f9ff8fe852a1,photo,2017-06-23,703,"[{""G"": 8, ""action"": ""junk""}, {""H"": 46, ""action"": ""noise""}, {""E"": 97, ""action"": ""junk""}]"
782842ab-474c-493e-be29-410468901f44,photo,2017-06-16,210,"[{""G"": 47, ""action"": ""clicks""}, {""E"": 82, ""action"": ""clicks""}, {""D"": 19, ""action"": ""clicks""}, {""E"": 98, ""action"": ""clicks""}]"
